puzzle,solution
000090080710820400286000900000509607005207000070030000958410700300900008000080390,543791286719826435286354971831549627495267813672138549958413762364972158127685394
862007400030250600407006200206700000780620000100038062000062903000500020620480050,862397415931254678457816239296745381783621594145938762578162943314579826629483157
014832906923060084080009310490378521037001608850020030140580260368294005072003049,714832956923165784685749312496378521237451698851926437149587263368294175572613849
005061400061892500823457910506200807380006200049080631008609002930000765602503180,795361428461892573823457916516234897387916254249785631158679342934128765672543189
502167049761804352098302700300289006000706283000531097080073605079005000250010070,532167849761894352498352761347289516915746283826531497184973625679425138253618974
000300690000004521104060000002003850006540900000000340605020083080005000720100005,278351694369874521154269738942713856836542917517986342695427183481635279723198465
005020780003650040004070600000300809300087000040510000820005390000031008537004020,695423781173658942284179653756342819312987465948516237821765394469231578537894126
780934062502710390000020781073001040015070806000300000190200400000007008007803210,781934562562718394439526781273681945915472836846359127198265473324197658657843219
701000900604920701000701020402100079819637200370040180546312090007008000090000032,721854963684923751953761428462185379819637245375249186546312897237598614198476532
307000000001090020000108634030789412000230700074506080040600100100827000803041200,387462951461395827529178634635789412918234765274516389742653198196827543853941276
061840900080600070250000804305190002842300010910402700500084000630570098090000407,761843925489625371253719864375198642842367519916452783527984136634571298198236457
038009420900032700570104083823600009000091034491307000205000001300020657706503208,138759426964832715572164983823645179657291834491387562285976341319428657746513298
402100065001007000830540000004803000080000140060471890003910400610304700049720001,472189365951637284836542917194863572387295146265471893723916458618354729549728631
400708602890012753007603080500100820000009000184205006751006208020000400600301009,435798612896412753217653984569134827372869145184275396751946238923587461648321579
000529001000047002020830400018350920352700000000000035600000700200965040085070003,864529371139647582527831496418356927352798614796412835641283759273965148985174263
090803072203107590076009810534086901001030068068902350002500000000021047307090080,195863472283147596476259813534786921921435768768912354642578139859321647317694285
108000040900816000050040000001002080840107050029008000400900060015000097603000428,168275943934816572752349816371592684846137259529468731487923165215684397693751428
501300847704901003000700200600009080450000936380006105030800000000003709970250008,591362847724981563863745291617539482452178936389426175135897624248613759976254318
000974085005016340740805960058700030400003028360000719580340091034090800000000000,623974185895216347741835962158729634479163528362458719586347291234591876917682453
900058004503004900487023016090002003204030800000496002000000000078065109059000020,916758234523614978487923516795182463264537891831496752142379685378265149659841327
000004829802060040045800160438020007620705400050908600000150390006093500000406001,367514829812369745945872163438621957629735418751948632284157396176293584593486271
000000000380590271000004653503702014620403795001005006740008562106200908802049037,265371489384596271917824653593762814628413795471985326749138562136257948852649137
000400300610870259000095100020700035065340910008059002243000000090020740871930000,952416387614873259387295164429781635765342918138659472243567891596128743871934526
700315896983746501006980300210004768507000149004197003071453982400271635325869417,742315896983746521156982374219534768537628149864197253671453982498271635325869417
700103002001008053000040017020000086607050120000080000100079504570431060040062000,756193842491728653238645917325917486687354129914286375162879534579431268843562791
265030800078201346413800509130082470704000000050046031309008100007190063641520008,265439817978251346413867529136982475794315682852746931329678154587194263641523798
864005300709008000002070006007200500000000034103080072070060008000810060080453000,864125397739648215512379846647231589258796134193584672371962458425817963986453721
504003900000900051090000408100860703000207010006001049600530080705400096028016000,514683972867942351392175468159864723483297615276351849641539287735428196928716534
032140009700600000480020000100204700004500008200060451820006000016302804000708010,632147589791685243485923167158234796964571328273869451827416935516392874349758612
307200400048000210000908003000093100820001000000850960006180050030500040285300000,397215486548637219162948573654793128829461735713852964476189352931526847285374691
057090010080164200000058306010020630873649500000030847000076080068200050730980100,657392418389164275142758396415827639873649521296531847521476983968213754734985162
620090418374608502109402030000040269036700851800160307743900620958006100061570903,625397418374618592189452736517843269436729851892165347743981625958236174261574983
000360040000005168060009700150090007608071439300042006070050004000000050500000670,712368945439725168865419723154693287628571439397842516273156894946287351581934672
003097054852041000074532006305478002081209360290163540000905031530000800120086470,613897254852641793974532186365478912481259367297163548748925631536714829129386475
493020600201006000005904802027890040009205000000007023072349050004670009000002000,493128675281756394765934812627893541349215768158467923872349156534671289916582437
209005000530189402000030950890510306051000790000394510063008047000070000000400639,219745863536189472478236951894517326351862794627394518163958247942673185785421639
200006043670004500984000107431072000500030000892601305006950004049203850350407001,215786943673194528984325167431572689567839412892641375126958734749213856358467291
430700000020009085905800043009000801010407000800000260081000006094000037750001028,438756912127349685965812743549623871612487359873195264381274596294568137756931428
012376054405120397378900612541289760237501948689430520103790486720840039804613275,912376854465128397378954612541289763237561948689437521153792486726845139894613275
075208916039040200012006003040020089008009000056400001090312007007090430263804100,475238916639741258812956743741523689328169574956487321594312867187695432263874195
068000000030006002000050004004001905000405071095000000053107096921860000640530020,568243719439716582712958634274381965386495271195672843853127496921864357647539128
007009032092800004400000007023746100840012006000980003060104708008000040004098005,157469832392871654486523917523746189849312576671985423265134798938657241714298365
470900260030076090069240510180709634546108902700020100317400800600000709054060300,475981263231576498869243517182759634546138972793624185317492856628315749954867321
307052401098041070201080050003069800906004017480200309709400138810000004630198000,367952481598641273241783956173569842926834517485217369759426138812375694634198725
000067190000400200021000486008000305200500769030090814007046002093105600082370041,845267193369481257721953486978614325214538769536792814157846932493125678682379541
080623901617008230900700084200509340700014862008070159100000000849000506000902000,584623971617498235923751684261589347795314862438276159172865493849137526356942718
000009280908002307702500900060307092590000006000090830620130400004956000009000603,436719285958462317712583964861347592593821746247695831625138479374956128189274653
000000080005204730100000690006050807000006509409720300091465003030892000620070058,372619485965284731148537692216953847783146529459728316891465273537892164624371958
026390475009000083380207960010506029002900108908023000245609010090802354801705692,126398475759461283384257961413586729562974138978123546245639817697812354831745692
763940000090700650500310900810579006054001790907860205100407329309680041205190060,763945182491728653528316974812579436654231798937864215186457329379682541245193867
800000073036094021190300000507030069903005000084010350009860500008741200000952730,845126973736594821192387645527438169913675482684219357279863514358741296461952738
000900400260070000070300682003000050027001003500003207652040300030080024008100590,381926475264578139975314682493267851827451963516893247652749318139685724748132596
000005003360082000920007850630040000014070068859000100400200590096000000002300081,748965213365182749921437856637841925214579368859623174483216597196758432572394681
240083916780006200360020000026047090000508362010002740032004000000071630170009800,245783916781496253369125487826347591497518362513962748632854179958271634174639825
000020609900614030200597104010060500047250308008031006009080000860000000703042060,471823659985614732236597184312468597647259318598731246129386475864175923753942861
467280319910700452053000867732801506540379281000562703620457038375100624104023075,467285319918736452253914867732841596546379281891562743629457138375198624184623975
908400512650007000030000764000040009090031005320090040010380090283006001049200008,978463512654127983132859764861542379497631825325798146516384297283976451749215638
800000003000802160400075000050010007000060205009004306200980000940026708768000950,826491573597832164413675829652318497384769215179254386235987641941526738768143952
008025400000801032106007908009000781504003096000008005000700009910200003000010070,398625417745891632126437958639542781584173296271968345453786129917254863862319574
860073090300910700010680235000706002006290004254030600500408123638129547021007080,862573491345912768917684235193746852786295314254831679579468123638129547421357986
060109400010040070403050000000090700056014000041382000100070806275000003030000090,567139482819246375423857961382695714956714238741382659194573826275968143638421597
703060005000100003569004000002006004030701060000430007000003020000017009984000301,713269485248175693569384712872596134435721968691438257157943826326817549984652371
659104208300200100071060009096700805540800000007510004000050671005000000910080400,659174238384295167271368549196743825543829716827516394438952671765431982912687453
700000658200060000865703000524000196000951700100620805010500460030240510452176300,793412658241865973865793241524387196386951724179624835917538462638249517452176389
540060890986704203130089600709005032008130060004000500070450028890070306020090700,547362891986714253132589674769845132258137469314926587671453928895271346423698715
200100000908600230060009140680000300500000800140863090006087921400205006000016000,234158679918674235765329148689542317523791864147863592356487921491235786872916453
013750008860040090700080065080000904032001856000864301300200507090405000000010400,913756248865142793724389165681523974432971856579864321346298517197435682258617439
020003000000490673070000001407135906002074005000200807700621009060350080001008760,926713458815492673374586291487135926692874315153269847748621539269357184531948762
100000030038000100500000400093002017080000000001304206025609040000027000010003980,174295638938746125562138479493562817286971354751384296825619743349827561617453982
503000700006008042490006500061520400009010200200000000005600014017000009000031007,583942761176358942492176583761523498859714236234869175325697814617485329948231657
023100007080020509654009130000390000019072400230000700560000024000007800090060000,923145687781623549654789132476398251819572463235416798567831924342957816198264375
410000305802000000000000087007005000041280050680070109020861590058002604003000000,419728365872356941536194287297615438341289756685473129724861593158932674963547812
780030000902010080000840701037000010005001800060008070300020040000507000000080290,781632459942715683653849721837264915295371864164958372379126548428597136516483297
061003049004907301039801700000679150506180030010000086473215608000006500605030200,761523849854967321239841765348679152526184937917352486473215698182496573695738214
000104078080000009000000350890270130007403080000819040006900024051040090940000701,635194278782365419419728356894276135167453982523819647376981524251647893948532761
090857103037216590516349820060020038300190006720030415042501080150000000973400051,294857163837216594516349827461725938385194276729638415642571389158963742973482651
564103270807002064000040350680001932000069000793825641102056003056918020978234506,564183279837592164219647358685471932421369785793825641142756893356918427978234516
602900801180200030040700060809036507060009000375108900200600100506390020704010000,652943871187265439943781265829436517461579382375128946238657194516394728794812653
002080005500906040000150000020600900150370800070500100263000001740000502800001706,932487615517936248684152379328614957156379824479528163263795481741863592895241736
010000095407905130905176020069000004284360900700800000590008310072010000103620087,618432795427985136935176428369251874284367951751894263596748312872513649143629587
091000046000406008704092003500900030600537004000000097000029080010070420970108005,891753246235416978764892153547981632629537814183264597456329781318675429972148365
705000304000045000000002050000957186000201400059860700038096500070003048060100920,725689314813745269496312857342957186687231495159864732238496571971523648564178923
000086210014000050320050049792860005065940001030270900986502300000704006107638092,579486213614329857328157649792861435865943721431275968986512374253794186147638592
605100382038209006740300095020930801000026050579000600260000500004071038381090467,695147382138259746742368195426935871813726954579814623267483519954671238381592467
000809073900031054008502006706250400040060000300000080273900540004007109610400007,165849273927631854438572916796258431842163795351794682273916548584327169619485327
007368500006002800850400307000050276064703000570010003690000704003040605400627008,147368592936572841852491367381954276264783159579216483698135724723849615415627938
968120007700060000310005026247500001000346792009000004173000000025091473000002010,968124357752963148314875926247589631581346792639217584173458269825691473496732815
010060395002003781050017206000600000504708900830040000120309400086002000090400070,718264395642593781953817246279631854564728913831945627127359468486172539395486172
040065028730124056000038000600500814000306570400001032205600080904000765306407200,149765328738124956562938147693572814821346579457891632275619483914283765386457291
308600504000000008900040300490086070803002050062050003000000800006810935580004200,378621594624593718951748326495386172813472659762159483139265847246817935587934261
039400706070000000680709540100970005004060200060040390043197050000054972000826134,539482716471635829682719543128973465394561287765248391243197658816354972957826134
304560009006702054502390081009003006600008243237045008000000190000000060008026007,384561729196782354572394681849213576615978243237645918463857192721439865958126437
190040706204076301007000094000457860000681930670003000019700600020000500050000010,195342786284976351367518294931457862542681937678293145419735628823164579756829413
930106200281000003000930070592800314000000856648005000026071009700203000300648007,937186245281754963465932178592867314173429856648315792826571439754293681319648527
000000040906481200000005018800103007000740021140026539069000004020098750000000300,518267943936481275274935618892153467653749821147826539369572184421398756785614392
040030906693000070702008000010309600000274800029516730981020060006050090070061000,148732956693145278752698143417389625365274819829516734981423567236857491574961382
000732000003084002010590403095000004628340950070000630200803007850920000130405829,984732165563184792712596483395618274628347951471259638249863517857921346136475829
000048007017320504560019000005000940400090005080053010046200050052000608038105409,293548167817326594564719283325871946471692835689453712946287351152934678738165429
004008910000050230070020050095740620706000100400561070010004582507006401948015003,254638917869157234371429856195743628736892145482561379613974582527386491948215763
504000027860005009390781450040390068208100970006400100020000683003014002789002501,514963827867245319392781456145397268238156974976428135421579683653814792789632541
007061020020407105100002700000800249704009080002003000408610032530004810090008006,857961324623487195149352768315876249764129583982543671478615932536294817291738456
423800006900056104000000200802007340374000062500003708708192050600740801000000000,423819576987256134165374289812967345374581962596423718748192653639745821251638497
060028004000000170847501092000009040600000903139000760320070000496000080700840009,961728354253694178847531692572369841684157923139482765328975416496213587715846239
860170000040080600073002005000506703350009001081730950030207100004090520906050070,869175234245983617173642895492516783357829461681734952538267149714398526926451378
015624908400307000080010060059400080600290304004861705800900073020748006060132049,715624938496387521382519467159473682678295314234861795841956273923748156567132849
009300500004700206020004000465093020107200950008070600000507060500001397002006400,679382541854719236321654879465193728137268954298475613983547162546821397712936485
008360907060845201234001560900050080607400000053000479070293000000704690090500724,518362947769845231234971568942157386687439152153628479476293815825714693391586724
196000428072910305040002007708360594031095280569408003004070031617050040003140700,196537428872914365345682917728361594431795286569428173254879631617253849983146752
072000498400700010901048000040500900200060000700924000004130507005600302060400180,572316498486795213931248675648573921259861734713924856824139567195687342367452189
214080700653409200900010000800097104700000026046532070409800500300704900020960480,214386795653479218978215643832697154795148326146532879469821537381754962527963481
000901047094000000600200083471520098526830000380000205148365720000740030732100056,253981647894673512617254983471526398526839174389417265148365729965742831732198456
708000001400000500190020080500009003006000095310600824680000002250864937970502108,738956241462318579195427386547289613826143795319675824683791452251864937974532168
465020008000105009129480070540001080000608301608042900850036700030000065076504803,465729138387165429129483576543971682792658341618342957851236794934817265276594813
714380020293100040600274000400590010320016708080700090070001900846953200900020085,714389526293165847658274139467598312329416758185732694572841963846953271931627485
000216080100008000800709501794060803600805009530407210006900100380500024050600900,945216387167358492823749561794162853612835749538497216276984135389571624451623978
060053729290678000007000608008900000010800960629000001085402197076300205102007036,864153729291678453537249618458916372713825964629734581385462197976381245142597836
910073265304062010070091843409730501031080670807000300700310900200904000193000058,918473265354862719672591843429736581531289674867145392745318926286954137193627458
395010000800560090006439005030000400009074000400093568064025017000040020020007000,395718246847562391216439785632851479589674132471293568964325817758146923123987654
810005962600000700000020815048000006106900000090200107081750609070109438009000500,817435962652891743934627815748513296126978354593246187381754629275169438469382571
000705390007060004920040060349000056761500043058634017690187435013420678804006129,486715392137962584925843761349271856761598243258634917692187435513429678874356129
600700000007600030003408026100070002800209000270306100960027810700000205350004600,698732451427651938513498726149875362836219574275346189964527813781963245352184697
075000064900063510364070000407139680806700103230604090000806009000040050602907030,175298364928463517364571928457139682896725143231684795543816279719342856682957431
205080060098542071103700050056000180001058703807120605089010530010065800502873019,275381964698542371143796258956437182421658793837129645789214536314965827562873419
050071080000653000001400653130007948040109306690300000003815090000030800000000435,356971284284653179971428653132567948745189326698342517463815792529734861817296435
830900020200140386040000000407603095023700608600020003000501070074200501085300902,831956427259147386746832159417683295523719648698425713362591874974268531185374962
306759240490210750070000031702800519864090027951327060547082090680530402123974000,316759248498213756275468931732846519864195327951327864547682193689531472123974685
801070400940080035750400000000040000000008124600900000060830000170069000430100906,821375469946281735753496812512743698397658124684912357269834571178569243435127986
000900500049001062000007904030065809160470000790308001814002300970080020006713008,287946513349851762651237984432165879168479235795328641814692357973584126526713498
002340780480905621107028005201090803059430200076810090735000062020060050610200437,562341789483975621197628345241596873859437216376812594735184962924763158618259437
031200760597680013008070000003150000645009070902007080159000006300018500804006000,431295768597684213268371459783152694645839172912467385159743826326918547874526931
000502907095007030000000850240305000006429003070608205708050000009080500400100300,814532967695847132327961854241375689586429713973618245768253491139784526452196378
803150409204030150705004803006700534148065072357940680600408795400000216502610040,863157429294836157715294863926781534148365972357942681631428795489573216572619348
309600004450023106000048000803090701074832009096000320000057090000000017705309002,389615274457923186261748935823596741174832659596471328642157893938264517715389462
548190632029030008630050410000278004400369100900501860000980001090010085051423090,548197632129634578637852419316278954485369127972541863763985241294716385851423796
078604593100950800395708000910200480682097030500106007009002000000500308003871269,278614593146953872395728614917235486682497135534186927869342751721569348453871269
300216598680700032000308046000000009293065807760900000500601420400823075900070080,347216598685749132129358746854137269293465817761982354578691423416823975932574681
364095070000000000102006000000000000537001900209850010403007009070340158000000003,364295871795418326182736495618974532537621984249853617453187269976342158821569743
027098453198000060354672891003025019875310004209467538506781902740906105080054306,627198453198543267354672891463825719875319624219467538536781942742936185981254376
672040050004000006058630004000104630040070025793520000000009000000705002060380519,672948351314257896958631274285194637146873925793526148521469783839715462467382519
000026008205497300900000402400050207193270080750800140009700024540682010600309005,314526798285497361976138452468951237193274586752863149839715624547682913621349875
453790081076080300000106054005600930000009165000070028504923070067850000902000013,453792681176584392829136754245618937738249165691375428514923876367851249982467513
704005302005230470130049006200376800679000230480190705340517000920804050008900647,794685312865231479132749586251376894679458231483192765346517928927864153518923647
574600102000000006006372080807000905009560040453920000300250608005000013002013450,574689132238145796916372584867431925129568347453927861391254678745896213682713459
000308041045060008006700300500079200690080007072506400400820000950010004000900006,729358641345261798816794352584179263693482517172536489461827935957613824238945176
400103659320809007010075302003000078092540003761308504650930701179684235034751800,487123659325869417916475382543216978892547163761398524658932741179684235234751896
009004007000800000004076000020908073000310209070200800790000405800000030600002080,389124657567839142214576398126948573458317269973265814791683425842751936635492781
000060700503000800070025100080140309900036000024090001000600280792300010000057030,219863745543971862876425193687142359951736428324598671435619287792384516168257934
598030200020907030000000800010090058000206010040010062130005620260379081057600493,598134276426987135371562849612493758783256914945718362139845627264379581857621493
200085461400000800860342000528076100193008647000039058900854016300207080084003002,239785461457691823861342795528476139193528647746139258972854316315267984684913572
800630000940070820500080104018423500000756001050000437005900602067548009090002708,821634975946175823573289164718423596439756281652891437385917642267548319194362758
530470020260059400708601350412860930056004080080130004005000012000007800124006003,539478126261359478748621359412865937356794281987132564875943612693217845124586793
001807020008095700507006001000200037000061000906503010002950076700030009300700850,691847523238195764547326981154289637873461295926573418412958376785632149369714852
086000500900020000071900000650090078093000254128574000510600000040185907060049015,486713529935426781271958436654392178793861254128574693519637842342185967867249315
047000600156003000000700021002000050934500000000000964800039176063017090090620400,247158639156293847389764521672941358934586712518372964825439176463817295791625483
000297001205100000710006084100000036084003020000078009600940513000800002002000408,843297651265184397719356284157429836984613725326578149678942513431865972592731468
914025073035067400000030050008240701072081935360070804007008102000712040000400500,914825673235967418786134259598243761472681935361579824647358192859712346123496587
030000087004037062000610040321050009009021600000973005203060700600704000100090406,536249187814537962972618543321456879759821634468973215243165798695784321187392456
000800090078000103030002800020406500806290000001030000400000360712300905600108200,564813792278649153139572846327486519856291437941735628485927361712364985693158274
907068040043070050820010607570206438238450016090083070184020500302601709069800100,917568342643972851825314697571296438238457916496183275184729563352641789769835124
460972051007501000510603027600000090000009080700018030904105608130000045070006009,463972851297581463518643927681354792352769184749218536924135678136897245875426319
403080750107043000059062403070005901945107368231000540016209800502800036784316005,463981752127543689859762413678435921945127368231698547316259874592874136784316295
600970023003502090070400080090206015081094600000050009000009200729685000100020058,645978123813562794972413586497236815581794632236851479358149267729685341164327958
062370948040008070000400000537000090000521003008907004000102807003840600601000000,162375948345298176879416352537684291496521783218937564954162837723849615681753429
018000400670409031490017658100704005907000000004860003001900004530040007040056000,318625479675489231492317658163794825987532146254861793821973564536248917749156382
007001004086205300401000062069802003035700000842913076094106738603098401018430600,327681954986245317451379862769852143135764289842913576594126738673598421218437695
390506200000490008070203100063000005709300820280900603607008500802000006005040000,398516247521497368476283159163824975759361824284975613647138592812759436935642781
005900024082040009000520100000300602563100000217000058050007200000630005004000701,175963824682741539349528176498375612563182497217496358956817243721634985834259761
963027008000045290000060007005010704006800000000090000378000960601030820000000073,963127548187345296452968317895216734236874159714593682378452961641739825529681473
060004000100097050520381407835010000000009136000743080290105603000908001001430598,367524819184697352529381467835216974742859136916743285298175643453968721671432598
200009608010080000430000970002806040006437012540901780300000050800670190700300200,257149638619783425438562971172856349986437512543921786361294857824675193795318264
100000302000960015000302000580000006000075030923600070002700408700540623309006050,196457382234968715875312964587193246461275839923684571652731498718549623349826157
000209106921700530008350700010020368602010097784093000046032900000004800005000000,357249186921786534468351729519427368632815497784693215846532971173964852295178643
053001406490070080760003095000054030509100068018607000900008600180005940020719003,853921476492576381761483295276854139549132768318697524935248617187365942624719853
451073000600082000870500349000760590000009000200000461700000000000005076105600930,451973628639482157872516349348761592516249783297358461763894215924135876185627934
970003000008405000450000002205000000709030426610900008000360900500209380300054067,976123845128495673453786192235648719789531426614972538842367951567219384391854267
000005207003090080210768030070306009900000045300004000030010000102540060485020000,846135297753492681219768534574386129968271345321954876637819452192543768485627913
678914500002680090590020406910000360003009048805006970287590614156842000040761052,678914523432685197591327486914278365763159248825436971287593614156842739349761852
460038100000050800081006000540007030800305620030000058008972000290100700173580096,465238179927451863381796542546827931819345627732619458658972314294163785173584296
947080000060400879205000416601000008892003060004090020050970040010002980009004001,947186235163425879285739416631247598892513764574698123358971642416352987729864351
000030000531000040000700100802010000160040803903800000600573001020491080004208507,478135269531629748296784135852316974167942853943857612689573421725491386314268597
207003040050700931009000000691004007000000000802300190003001002000045000710632809,267193548458726931139458276691584327375219684842367195583971462926845713714632859
013090640690500000250403900009000830000030090348620007785016420001000080002900560,813792645694581372257463918529147836176835294348629157785316429961254783432978561
040108003600530010010006570804305000165200830030869100920700451051902087008000300,547128963689537214213496578894315726165274839732869145926783451351942687478651392
700030020128000005000152987030985402000000030040070800000020000270060098396800000,759438621128796345463152987631985472987241536542673819814529763275364198396817254
806000200790000086040610000013902600060005030000306020030261978000054060008700001,856497213791523486342618795413982657267145839985376124534261978179854362628739541
084030100020000387017002000730210000842607010500390708073125006000000075200900031,684739152925461387317582649739218564842657913561394728473125896196843275258976431
000020300074890000201004000040308020006000094125400083000006000409182600002043900,598627341374891265261534879947318526836275194125469783783956412459182637612743958
034000029926004700017009003200490000001503290059610000395047000600120907002930005,534781629926354718817269453263498571481573296759612384395847162648125937172936845
006248105483165092001379008000000389378904561965031204047092800519003400832007956,796248135483165792251379648124756389378924561965831274647592813519683427832417956
531680007802900005600053281000000700120540000906008540300000009015390000700800053,531682497842971365697453281453269718128547936976138542384715629215396874769824153
600270400900040037704906005360080002580012940041093068006320050093004206825009074,638275491952841637714936825369487512587612943241593768476328159193754286825169374
903001640005042007400609100204708000106200080350906004800023079002000016740160208,983571642615342897427689153294758361176234985358916724861423579532897416749165238
900080100002410300140009000490200605020006481060054200000905010080100500500730900,976583142852417369143629758498271635725396481361854297237965814689142573514738926
003200547608050100254197008086000014409005732032901800925810003047002690361000080,193268547678354129254197368586723914419685732732941856925816473847532691361479285
300081000079000080100390007900070060000460502001020370500000700800935000496007800,365781924279654183184392657952173468738469512641528379523846791817935246496217835
000729158580613490920450637000100009709084203406902780003047800100065924205800306,364729158587613492921458637832176549719584263456932781693247815178365924245891376
003700010579600002000030706020010960000000000096800000002000090005400630064070800,683725419579641382241938756428317965357269148196854273732186594815492637964573821
000000097000067025791050860906420008300506900074100000139000680040600370007380504,652831497483967125791254863916423758328576941574198236139745682845612379267389514
100780290200300050009000067000274000605801000740500900096007000071620000830045001,154786293267319458389452167913274586625891734748563912496137825571628349832945671
170009800050100007036470005500010000301504000490320650940231086003800009000940023,174659832259183467836472915582716394361594278497328651945231786723865149618947523
002170094108000000040020600000000260479060030001007000304000020906205040200431906,562178394198643572743529618835914267479862135621357489354796821916285743287431956
005802607203000950008590032056080091092600080300000064067000405020700000000050076,915832647273146958648597132756483291492671583381925764867319425524768319139254876
019600003600800009000710045070401000000080000090020008038970026900000700200060000,719645283645832179382719645876491352423586917591327468138974526964258731257163894
856103070921570030070200056700000010308001007512030894000060000004058009000010005,856143972921576438473289156749825613368491527512637894295364781134758269687912345
300294000070085023050000800708629035023540089590801000845010297209070061000902040,381294756476185923952763814718629435623547189594831672845316297239478561167952348
513040700984000031000005800392100050050200000008069003000072900069850300807600210,513948762984726531726315849392184657651237498478569123135472986269851374847693215
821907306090000080053001479930700048080093007072850090200009000069000004548000900,821947356794365281653281479936712548485693127172854693217439865369528714548176932
000070900037009400200650000970500000620490378041000520000146790096085003700000180,468273951537819462219654837973528614625491378841367529382146795196785243754932186
740020500320704681000305000070000000000000004400617002960002700000400239130009846,748126593325794681691385427579243168216958374483617952964832715857461239132579846
176000000080700001400096080000060700960470003310800240004010690030905102000002430,176538924589724361423196587845263719962471853317859246254317698638945172791682435
000073851712000934350910762070360080069800570023097406607025100580130607291786040,946273851712658934358914762475361289169842573823597416637425198584139627291786345
300740650050138000040056003570000109003004007204010800010985004437621905000400060,321749658756138492849256713578362149163894527294517836612985374437621985985473261
090850020852000637641000500128504000304069000065200714400008170087000000506400083,793856421852941637641732598128574369374169852965283714439628175287315946516497283
390200810080093600700048005000960541040001760169450008200000986004700150000025470,395276814481593627726148395873962541542831769169457238257314986634789152918625473
530007089004509076789000000650002897300008604000906005800000903010603058903800761,536247189124589376789361542651432897392758614478916235865174923217693458943825761
120000004000400000049002563500217386060000702002060001005090620010600000070823005,123956874657438219849172563594217386361584792782369451435791628218645937976823145
070009860080005700300840905005092070000000000200030450720050009058973642904200507,572319864489625713316847925645192378837564291291738456723456189158973642964281537
000024000302867900400090063000180690920750040000009150000970000107400526034612700,619324875352867914478591263745183692921756348863249157286975431197438526534612789
000000020002030019408000750090020004540700032280600170150000300864100097000068501,935817426672534819418296753791325684546781932283649175159472368864153297327968541
090000502000001000810003006130205070050047008400006001700860040300004000040050600,693478512572691834814523796136285479259147368487936251725869143368714925941352687
300600475720050003400000820093000050270065089001000306002400500840009000960503200,319628475728154963456937821693841752274365189581792346132476598845219637967583214
036850021980031000000000700020500000650020403493000015075000100800000002210985300,736854921982731654541296738127543896658129473493678215375462189869317542214985367
594067318783405629126398547309681052051724093842039106237140005915003264468952731,594267318783415629126398547379681452651724893842539176237146985915873264468952731
710000005096000718500670930000038056368452097000010820070094260039027500100865009,713289645296543718584671932921738456368452197457916823875394261639127584142865379
080200609590804701027906043000089200079000100002300504003700900908500000000600305,384271659596834721127956843435189267679425138812367594253748916968513472741692385
003214000618300000700000903150429070400003200370180009001000007000002104830040090,593214786618397425724658913156429378489573261372186549241965837967832154835741692
060001350200050106510390020040800001080075230306102000123004905870000000004028003,469281357238457196517396428742839561981675234356142879123764985875913642694528713
500200070048716000016003000120060040400092006005108020831400902050620830602039000,593284671248716593716953284129567348487392156365148729831475962954621837672839415
005790401820406905709000300182064030067000000000820106000001804000940000006078090,635792481821436975749185362182564739567319248394827156973651824258943617416278593
060000900102000003040301000756800000008230590293100087070010230834700169000003040,367582914182974653945361872756849321418237596293156487679418235834725169521693748
617935480030004060000016305950060200048103706306008100469751023005300604003042007,617935482532874961894216375951467238248193756376528149469751823725389614183642597
005210980000003421010000000070102500040000009250946008500320104724600830080007600,635214987897563421412879356976182543148735269253946718569328174724691835381457692
903600472000200009702080100008050034379061000000300710200003600807026340430570820,983615472641237589752984163168752934379461258524398716215843697897126345436579821
048759020300100748006430000080046200000005801967080403090000500800003900403507000,148759326359162748726438195581346279234975861967281453692814537875623914413597682
702800105890041630631950004400098520350020901210030060074200300083004259906015047,742863195895741632631952784467198523358426971219537468574289316183674259926315847
000071096301090048000580720080059260000034000035012074490100000062000007017968032,258471396371296548649583721184759263726834159935612874493127685862345917517968432
109380400370002501500074003045230709630007000792418056917000800253800170006720905,169385427374692581528174693845236719631957248792418356917543862253869174486721935
160000000089732501500000800806309040300080006094000300038400600070200058040090073,163845927489732561527916834856379142312584796794621385238457619971263458645198273
000001000008420700530900800000006008807203000050010230980074020374080900061009480,746831592198425763532967841423596178817243659659718234985174326374682915261359487
086401050400807006700260000007108502521000978060700030072004085050072190104580607,286431759439857216715269843347198562521346978968725431672914385853672194194583627
070300000105020084493000670009100006230049010014000000000603001608200009301090207,872364195165927384493815672789132456236549718514786923927653841648271539351498267
090107030305006470000030962030048259700005106059061040513870000268450700000000800,496127538325986471187534962631748259742395186859261347513872694268459713974613825
307519864086370915109468723540691278061837459970040631814756000035000000602083040,327519864486372915159468723543691278261837459978245631814756392735924186692183547
710300948002089000308461000000040100453900006601000794000100809900603400030805007,716352948542789361398461572879246153453917286621538794265174839987623415134895627
109700005004006100000002040000005000006210053910037020060000934407023516090460802,139784265724356189658192347372845691846219753915637428261578934487923516593461872
500000203060500001007241900095018027612090050700325600006034590903150870400000036,541769283269583741837241965395618427612497358784325619176834592923156874458972136
014058200000009000000600108906800030480973562032460810040200300509381620623540901,314758296865129743297634158956812437481973562732465819148296375579381624623547981
230850169000030000095000082079513420400008000100400005007190030300700201008006500,234857169861239754795641382679513428452978613183462975527194836346785291918326547
900230780563000042070104930007013600008000503020080491000061054600027009005498060,941236785563879142872154936457913628198642573326785491789361254634527819215498367
